STATE,longitude,latitude,wind_speed (m/s),distance_to_seashore (km),elevation (m),temperature (C),humidity (%),air_density (kg/m^3),,
RAJASTHAN,74.37505962,28.98566606,3.3720045,734.473587,199,21,65,1.12,,
RAJASTHAN,74.57969203,29.12786578,3.3342752,772.3446433,189,21,65,1.12,,
RAJASTHAN,74.95331865,29.1296699,3.5022142,781.4015858,195,21,65,1.12,,
RAJASTHAN,73.6245168,29.68265888,3.4697168,771.1677702,165,21,65,1.12,,
RAJASTHAN,74.79613416,28.97148882,3.410506,760.4914114,201,21,65,1.12,,
RAJASTHAN,74.32228808,28.99478708,3.3043845,732.7556234,184,21,65,1.12,,
RAJASTHAN,74.98549072,28.9812987,3.4770718,766.4270802,198,21,65,1.12,,
RAJASTHAN,73.7224026,29.61957849,3.506986,768.4312601,170,21,65,1.12,,
RAJASTHAN,74.24022582,28.95667098,3.3918626,725.1112692,195,21,65,1.12,,
RAJASTHAN,73.57977107,29.58228933,3.5604463,759.2309877,166,21,65,1.12,,
RAJASTHAN,74.7272989,29.17271311,3.230581,780.4703432,192,21,65,1.12,,
RAJASTHAN,73.58211373,29.32667359,3.7197156,733.2310172,168,21,65,1.12,,
RAJASTHAN,73.63134513,29.20547594,3.7186353,722.8688889,160,21,65,1.12,,
RAJASTHAN,74.20879588,28.80801922,3.6575077,709.2949069,212,21,65,1.12,,
RAJASTHAN,74.305253,29.89452805,3.5238347,819.8593099,187,21,65,1.12,,
RAJASTHAN,73.73995354,29.32599021,3.747518,739.3923125,165,21,65,1.12,,
RAJASTHAN,74.03529582,29.29560542,3.7801602,748.7914746,175,21,65,1.12,,
RAJASTHAN,74.65517782,29.30337052,3.3967197,792.9423592,194,21,65,1.12,,
ARUNACHAL PRADESH,95.67187055,28.07471418,1.5124809,943.3473636,171,21,65,1.12,,
ARUNACHAL PRADESH,96.31944756,28.46344018,1.6153495,1020.816564,3508,21,65,1.12,,
ARUNACHAL PRADESH,95.8399269,28.26875544,1.0285946,970.0870726,1639,21,65,1.12,,
ARUNACHAL PRADESH,95.86649975,29.09137665,1.2541841,1036.324732,2051,21,65,1.12,,
ARUNACHAL PRADESH,96.38223295,28.73542787,2.5068276,1044.191138,4208,21,65,1.12,,
ARUNACHAL PRADESH,95.97439683,29.27541556,3.230812,1058.381661,4382,21,65,1.12,,
ARUNACHAL PRADESH,95.69000996,29.08527395,1.6328576,1024.123517,3541,21,65,1.12,,
ARUNACHAL PRADESH,95.87029135,28.51249663,1.091567,990.8833,1194,21,65,1.12,,
ARUNACHAL PRADESH,95.84884905,29.160902,2.9694793,1040.77344,3614,21,65,1.12,,
ARUNACHAL PRADESH,96.32905109,28.97204677,3.5564895,1058.515379,4408,21,65,1.12,,
ARUNACHAL PRADESH,96.08152227,29.41552293,3.0976114,1076.835551,0,21,65,1.12,,
ARUNACHAL PRADESH,96.32950286,28.94502131,2.8048973,1056.46046,3965,21,65,1.12,,
ARUNACHAL PRADESH,95.86664856,29.00409602,2.150454,1029.317893,3622,21,65,1.12,,
ARUNACHAL PRADESH,95.98649226,28.77789433,1.5902401,1019.598846,3098,21,65,1.12,,
ARUNACHAL PRADESH,96.34185701,28.50366749,4.6801987,1025.45719,4446,21,65,1.12,,
ARUNACHAL PRADESH,95.77480931,29.21535668,2.0062888,1040.328718,3581,21,65,1.12,,
ARUNACHAL PRADESH,96.19645018,28.41418324,1.1341596,1006.705466,2542,21,65,1.12,,
ARUNACHAL PRADESH,96.04500426,28.87419778,0.33743975,1031.178454,2569,21,65,1.12,,
ARUNACHAL PRADESH,96.30104069,28.91751595,1.9361906,1052.34605,3658,21,65,1.12,,
ARUNACHAL PRADESH,95.75581721,28.92598436,1.3620675,1015.598172,2322,21,65,1.12,,
ARUNACHAL PRADESH,96.18136096,28.46002784,1.4422816,1009.041917,3192,21,65,1.12,,
ARUNACHAL PRADESH,95.72118424,28.8801915,1.5058057,1009.592453,2816,21,65,1.12,,
ARUNACHAL PRADESH,96.04836257,29.42389247,6.9252777,1075.327857,0,21,65,1.12,,
ARUNACHAL PRADESH,95.5070687,28.54404422,0.46828634,968.2275269,2338,21,65,1.12,,
ARUNACHAL PRADESH,95.88894025,28.33975603,1.4868761,978.977906,1725,21,65,1.12,,
ARUNACHAL PRADESH,96.31502159,28.38612335,3.6669745,1014.693602,4169,21,65,1.12,,
ARUNACHAL PRADESH,95.71380695,28.65070469,2.5598218,990.8127917,1481,21,65,1.12,,
ARUNACHAL PRADESH,96.13861356,28.61307277,0.51264423,1017.550143,2274,21,65,1.12,,
ARUNACHAL PRADESH,95.47016231,28.77216349,2.121078,984.0864625,3029,21,65,1.12,,
ARUNACHAL PRADESH,96.219894,28.8616104,1.833162,1042.35067,3111,21,65,1.12,,
ARUNACHAL PRADESH,95.96509688,28.6672468,2.6609733,1009.497133,2051,21,65,1.12,,
ARUNACHAL PRADESH,95.89248106,29.25199703,1.7812725,1051.06055,4029,21,65,1.12,,
ARUNACHAL PRADESH,95.66098584,29.22836425,5.0590143,1033.974325,0,21,65,1.12,,
ARUNACHAL PRADESH,96.02152077,28.56752921,1.0141733,1005.773367,2549,21,65,1.12,,
ARUNACHAL PRADESH,96.11430131,29.05626505,1.7109855,1050.26122,4143,21,65,1.12,,
ARUNACHAL PRADESH,96.11478325,28.34714871,1.0120398,995.7851733,1271,21,65,1.12,,
ARUNACHAL PRADESH,95.62194592,28.45461244,2.2376251,969.054828,2152,21,65,1.12,,
ARUNACHAL PRADESH,95.66478301,28.04080238,1.4612896,940.2792573,167,21,65,1.12,,
ARUNACHAL PRADESH,95.49638229,28.60809035,1.2127316,972.6155768,1519,21,65,1.12,,
ARUNACHAL PRADESH,95.96113888,28.52782183,0.6629609,998.4621397,2694,21,65,1.12,,
ARUNACHAL PRADESH,95.98388862,28.46149028,1.7658452,995.0041527,3174,21,65,1.12,,
ARUNACHAL PRADESH,95.79638795,29.14735388,2.1011698,1036.200441,3237,21,65,1.12,,
ARUNACHAL PRADESH,96.18683078,28.52732869,3.5494115,1014.49413,4055,21,65,1.12,,
ARUNACHAL PRADESH,96.02609832,28.31613007,0.6040089,987.0473799,1257,21,65,1.12,,
ARUNACHAL PRADESH,96.05701376,28.53209158,1.73478,1005.582397,3238,21,65,1.12,,
ARUNACHAL PRADESH,95.3926986,29.02489201,4.4084415,999.7701772,3723,21,65,1.12,,
ARUNACHAL PRADESH,96.14108539,28.79480171,1.3567338,1031.6742,3840,21,65,1.12,,
ARUNACHAL PRADESH,95.92166481,28.67153401,3.4183288,1006.803706,2496,21,65,1.12,,
ARUNACHAL PRADESH,95.95443124,28.635556,2.204062,1006.295485,1173,21,65,1.12,,
ARUNACHAL PRADESH,95.96185127,28.87619228,0.9701272,1025.616134,2212,21,65,1.12,,
ARUNACHAL PRADESH,95.99075883,28.6970221,1.3489598,1013.598342,1803,21,65,1.12,,
ARUNACHAL PRADESH,95.81912422,28.84094132,2.9887538,1013.079609,2331,21,65,1.12,,
ARUNACHAL PRADESH,96.20338668,29.28626361,4.9491477,1074.570019,0,21,65,1.12,,
ARUNACHAL PRADESH,95.54817676,28.46231514,1.4136188,964.5662242,1705,21,65,1.12,,
ARUNACHAL PRADESH,95.460044,28.99329097,0.8472858,1001.518359,2405,21,65,1.12,,
ARUNACHAL PRADESH,95.55406165,28.76861448,2.041405,989.3975817,2068,21,65,1.12,,
ARUNACHAL PRADESH,95.90466181,28.14364326,1.7616715,965.3553016,1185,21,65,1.12,,
ARUNACHAL PRADESH,96.03029649,28.82202632,1.1532257,1026.079991,3065,21,65,1.12,,
ARUNACHAL PRADESH,96.04301366,28.61104419,1.0892411,1010.628288,2225,21,65,1.12,,
ARUNACHAL PRADESH,95.8327915,28.25692157,0.86059266,968.6795405,1324,21,65,1.12,,
ARUNACHAL PRADESH,96.07972975,28.94905348,1.4835029,1039.444058,2520,21,65,1.12,,
ARUNACHAL PRADESH,95.61501696,28.54231215,1.0512259,975.4732504,1324,21,65,1.12,,
ARUNACHAL PRADESH,96.0627907,28.54849199,0.49256346,1007.242762,2923,21,65,1.12,,
ARUNACHAL PRADESH,96.33057773,28.61834388,2.9788637,1031.668488,3905,21,65,1.12,,
ARUNACHAL PRADESH,96.06844594,29.26048255,1.8579321,1063.440577,4112,21,65,1.12,,
ARUNACHAL PRADESH,95.73690786,28.76429245,1.8985369,1001.39359,2677,21,65,1.12,,
ARUNACHAL PRADESH,96.03790313,29.15124288,2.7902088,1052.629691,4304,21,65,1.12,,
ARUNACHAL PRADESH,96.32631812,28.57587879,1.9036222,1028.177707,3642,21,65,1.12,,
ARUNACHAL PRADESH,95.80404646,29.13758625,3.1606596,1035.912808,3707,21,65,1.12,,
ARUNACHAL PRADESH,96.16426282,28.72139254,2.6914752,1027.647815,2570,21,65,1.12,,
ARUNACHAL PRADESH,95.63200256,28.41176608,0.5452418,966.4036847,1230,21,65,1.12,,
ARUNACHAL PRADESH,95.67117136,29.20914965,1.5206351,1033.050933,3443,21,65,1.12,,
ARUNACHAL PRADESH,96.16950564,28.48001986,1.306509,1009.688397,2610,21,65,1.12,,
ARUNACHAL PRADESH,96.15287589,28.71341715,0.6623668,1026.233074,2392,21,65,1.12,,
ARUNACHAL PRADESH,96.36246171,28.85881631,2.2113,1052.160913,4257,21,65,1.12,,
ARUNACHAL PRADESH,96.11127091,28.82428387,3.8038344,1031.877961,4189,21,65,1.12,,
ARUNACHAL PRADESH,95.82810442,28.72701852,7.077369,1004.679265,2674,21,65,1.12,,
ARUNACHAL PRADESH,95.95831997,28.92952814,2.486775,1029.589173,2298,21,65,1.12,,
ARUNACHAL PRADESH,95.81514834,29.27454187,2.5741065,1047.817844,2887,21,65,1.12,,
ARUNACHAL PRADESH,95.94650595,28.35126967,1.0978366,983.9678371,871,21,65,1.12,,
ARUNACHAL PRADESH,95.83263014,28.1901282,1.0273635,963.6238656,889,21,65,1.12,,
ARUNACHAL PRADESH,95.78373113,28.58535441,2.2140918,990.5001318,1495,21,65,1.12,,
ARUNACHAL PRADESH,95.90602236,28.18149605,2.3648486,968.2797099,1785,21,65,1.12,,
ARUNACHAL PRADESH,95.76594517,28.92996258,2.040062,1016.598105,2514,21,65,1.12,,
ARUNACHAL PRADESH,95.83175785,28.81216108,2.778851,1011.656057,2493,21,65,1.12,,
ARUNACHAL PRADESH,95.85386567,28.4779828,1.545698,987.0665974,1161,21,65,1.12,,
ARUNACHAL PRADESH,95.57808246,28.49003632,2.6009903,968.8099761,2595,21,65,1.12,,
ARUNACHAL PRADESH,96.30576059,28.88929416,1.409358,1050.503257,2896,21,65,1.12,,
ARUNACHAL PRADESH,95.6552272,28.36326352,3.3760757,964.2526474,2017,21,65,1.12,,
ARUNACHAL PRADESH,95.82020759,28.64697404,0.9427653,997.8479105,1556,21,65,1.12,,
ARUNACHAL PRADESH,95.4643848,28.48371029,0.68245935,960.5185402,1833,21,65,1.12,,
ARUNACHAL PRADESH,95.5320801,29.08789341,3.3881762,1014.009265,3900,21,65,1.12,,
ARUNACHAL PRADESH,95.49376081,28.86204068,1.6334244,992.9638945,2240,21,65,1.12,,
ARUNACHAL PRADESH,95.79423376,29.03105537,2.8454504,1026.632738,2851,21,65,1.12,,
ARUNACHAL PRADESH,96.20066051,28.78720851,3.14849,1035.266361,3856,21,65,1.12,,
ARUNACHAL PRADESH,96.23713699,28.64718318,0.7698052,1027.153754,2459,21,65,1.12,,
ARUNACHAL PRADESH,95.61223085,28.98106431,1.1558719,1010.493616,3251,21,65,1.12,,
ARUNACHAL PRADESH,95.7657865,28.92353515,3.5200808,1016.071313,2666,21,65,1.12,,
ARUNACHAL PRADESH,96.19797782,29.28512706,4.942817,1074.114562,0,21,65,1.12,,
ARUNACHAL PRADESH,95.79406848,28.38628265,2.449112,975.7944436,1036,21,65,1.12,,
ARUNACHAL PRADESH,95.65006003,28.10511457,1.6087291,944.0826035,190,21,65,1.12,,
ARUNACHAL PRADESH,95.85142654,28.69799228,3.4754004,1004.004223,1137,21,65,1.12,,
ARUNACHAL PRADESH,96.41514585,28.88017662,3.9115624,1057.518094,4224,21,65,1.12,,
ARUNACHAL PRADESH,95.6804905,28.69077018,3.5647407,991.7087329,2286,21,65,1.12,,
ARUNACHAL PRADESH,95.41822272,29.01181988,0.7589663,1000.335278,3039,21,65,1.12,,
ARUNACHAL PRADESH,96.39258427,28.82930805,1.7692115,1052.044819,3292,21,65,1.12,,
ARUNACHAL PRADESH,96.06817762,28.59014197,1.3372076,1010.805203,2898,21,65,1.12,,
ARUNACHAL PRADESH,95.71952835,29.29963078,4.2652907,1043.654772,0,21,65,1.12,,
ARUNACHAL PRADESH,95.74615699,28.96012952,1.3340399,1017.6987,2527,21,65,1.12,,
ARUNACHAL PRADESH,95.74622575,28.11154699,1.2101989,951.479773,199,21,65,1.12,,
ARUNACHAL PRADESH,96.20682921,28.70865611,0.84087694,1029.67975,2820,21,65,1.12,,
ARUNACHAL PRADESH,95.87690697,28.1060929,0.97815144,960.5393724,448,21,65,1.12,,
ARUNACHAL PRADESH,95.78436958,28.81684563,2.687364,1008.800716,2755,21,65,1.12,,
ARUNACHAL PRADESH,96.34987259,28.90019782,3.7260866,1054.441978,4185,21,65,1.12,,
ARUNACHAL PRADESH,95.82275392,28.13349419,0.9926616,958.6559606,337,21,65,1.12,,
ARUNACHAL PRADESH,95.89818454,28.53194604,0.91363025,994.3439219,1591,21,65,1.12,,
ARUNACHAL PRADESH,95.49365679,28.43106589,1.0939742,958.35068,1303,21,65,1.12,,
ARUNACHAL PRADESH,96.17796967,28.53264663,3.144392,1014.259595,3816,21,65,1.12,,
ARUNACHAL PRADESH,95.69114802,29.00890511,1.6159141,1017.980911,2485,21,65,1.12,,
ARUNACHAL PRADESH,96.09142894,28.62685313,1.315084,1015.259462,2962,21,65,1.12,,
ARUNACHAL PRADESH,95.5908379,28.77597899,2.3888767,992.457057,2564,21,65,1.12,,
ARUNACHAL PRADESH,96.13526607,28.93346481,0.6629056,1042.050216,3454,21,65,1.12,,
ARUNACHAL PRADESH,96.2143472,28.57011154,2.8253226,1019.69394,3819,21,65,1.12,,
ARUNACHAL PRADESH,95.65859252,29.09923343,1.6280186,1023.199819,2874,21,65,1.12,,
ARUNACHAL PRADESH,96.11957292,28.8667052,1.4958552,1035.754264,3396,21,65,1.12,,
ARUNACHAL PRADESH,95.63226035,28.43301762,1.2694498,968.0808004,1780,21,65,1.12,,
DELHI,77.0737017,28.70810903,3.0219877,820.7894426,217,21,65,1.12,,
DELHI,76.98277184,28.68453477,3.295686,813.9725721,212,21,65,1.12,,
DELHI,76.97401252,28.64122134,3.3718078,809.4114802,214,21,65,1.12,,
DELHI,76.93074674,28.49644905,3.4610105,793.4810455,212,21,65,1.12,,
DELHI,77.00401348,28.7605692,3.5504327,822.2787865,214,21,65,1.12,,
DELHI,77.27358864,28.58633366,3.0846386,819.7488995,200,21,65,1.12,,
DELHI,77.21911754,28.47918238,3.6592176,806.8874108,275,21,65,1.12,,
DELHI,77.07800157,28.63826863,2.8851678,814.4015915,216,21,65,1.12,,
DELHI,76.90997235,28.64447558,3.4415991,806.5277217,215,21,65,1.12,,
DELHI,77.10853832,28.58018253,3.0399423,810.5009576,225,21,65,1.12,,
DELHI,77.07496117,28.4992284,3.0140228,801.1525091,237,21,65,1.12,,
DELHI,76.94640025,28.70390361,3.2571464,814.0101063,212,21,65,1.12,,
DELHI,77.22759249,28.53769821,2.9768562,812.7778406,232,21,65,1.12,,
DELHI,76.94973199,28.66715456,3.4662375,810.6677022,212,21,65,1.12,,
DELHI,76.94272353,28.71491167,3.4768388,814.8802124,212,21,65,1.12,,
DELHI,77.07348833,28.60191869,2.8283954,810.7394563,213,21,65,1.12,,
DELHI,76.89353756,28.53755352,3.4603133,795.5111512,214,21,65,1.12,,
DELHI,76.9017177,28.61622761,3.4259906,803.4203641,212,21,65,1.12,,
DELHI,77.26169198,28.41454521,3.8388512,803.1997702,255,21,65,1.12,,
DELHI,77.13298032,28.6123595,2.9902706,814.7921406,226,21,65,1.12,,
DELHI,77.2833667,28.52007691,3.13515,814.1250566,218,21,65,1.12,,
DELHI,77.18038058,28.45733785,3.7141583,802.789869,259,21,65,1.12,,
DELHI,77.14090836,28.80745773,3.5517118,833.6079532,216,21,65,1.12,,
DELHI,77.19269021,28.70332844,3.0237207,826.4353998,218,21,65,1.12,,
DELHI,77.1788459,28.73932672,3.0599198,829.1082463,211,21,65,1.12,,
DELHI,76.82808384,28.5806776,3.4585025,796.381075,218,21,65,1.12,,
DELHI,77.03026029,28.80459336,3.5420513,827.7831798,221,21,65,1.12,,
DELHI,76.96639833,28.77012967,3.591087,821.329726,221,21,65,1.12,,
DELHI,77.16113875,28.48015745,3.4500573,803.8925308,267,21,65,1.12,,
DELHI,76.90087399,28.55055495,3.4546058,797.1165216,218,21,65,1.12,,
DELHI,77.20098191,28.57406725,2.9296422,814.7591663,220,21,65,1.12,,
DELHI,77.23694715,28.65597411,3.0141425,824.3039731,217,21,65,1.12,,
DELHI,77.1576167,28.50765336,3.5452592,806.2716871,268,21,65,1.12,,
DELHI,77.21133414,28.63409433,2.9537294,820.9141465,218,21,65,1.12,,
DELHI,76.82383721,28.5016153,3.339616,788.6079548,213,21,65,1.12,,
DELHI,77.16874003,28.77227369,3.4583154,831.6973577,208,21,65,1.12,,
DELHI,77.28238708,28.49882042,3.3115623,812.1049663,231,21,65,1.12,,
DELHI,77.10225781,28.48620377,3.0902288,801.3564534,253,21,65,1.12,,
DELHI,77.04254547,28.8053879,3.5345209,828.4700074,218,21,65,1.12,,
DELHI,76.83778864,28.55683929,3.411636,794.5776308,215,21,65,1.12,,
DELHI,77.1297246,28.58760198,3.0382667,812.2974464,232,21,65,1.12,,
DELHI,77.10807115,28.58370706,3.013781,810.8081036,223,21,65,1.12,,
DELHI,77.25064659,28.48602326,3.5266786,809.2119153,254,21,65,1.12,,
DELHI,77.03627039,28.65519126,3.1834905,813.8776167,214,21,65,1.12,,
DELHI,77.17241309,28.76842019,3.4105825,831.5215588,207,21,65,1.12,,
DELHI,77.03959874,28.67611712,2.960492,816.030075,213,21,65,1.12,,
DELHI,77.07954534,28.78138878,3.5229478,828.0373567,221,21,65,1.12,,
DELHI,77.10340055,28.63157373,2.8270352,815.0730483,218,21,65,1.12,,
DELHI,76.90942734,28.63471471,3.4503558,805.568366,214,21,65,1.12,,
DELHI,77.14824735,28.63122904,3.0132086,817.3568699,227,21,65,1.12,,
DELHI,76.85338031,28.57940674,3.402076,797.5067916,218,21,65,1.12,,
DELHI,77.20878912,28.68759644,2.988649,825.7939751,220,21,65,1.12,,
DELHI,77.12918644,28.78599387,3.5425034,830.9806522,211,21,65,1.12,,
DELHI,77.00599131,28.50504786,3.2806888,798.1344122,217,21,65,1.12,,
DELHI,77.26811174,28.58464246,3.0862548,819.3000362,204,21,65,1.12,,
DELHI,76.91726423,28.54939917,3.4106233,797.8285945,214,21,65,1.12,,
DELHI,76.8831486,28.60483798,3.4266088,801.411291,212,21,65,1.12,,
DELHI,77.13803739,28.82602471,3.5779352,835.22237,209,21,65,1.12,,
DELHI,77.31033496,28.47852115,3.1423678,811.7421979,208,21,65,1.12,,
DELHI,77.17756123,28.61259769,3.1129155,817.1343512,250,21,65,1.12,,
DELHI,77.09895574,28.67248319,2.8642333,818.7049241,216,21,65,1.12,,
DELHI,76.89914532,28.58772975,3.4278765,800.5729284,215,21,65,1.12,,
DELHI,77.21016674,28.41859624,4.0662737,800.7892107,299,21,65,1.12,,
DELHI,77.09972908,28.82494038,3.5649197,833.1900817,214,21,65,1.12,,
DELHI,77.09352525,28.44377092,3.1937063,796.9275519,244,21,65,1.12,,
DELHI,76.92808292,28.61771344,3.4055712,804.8746437,214,21,65,1.12,,
DELHI,76.99686342,28.7586485,3.5606663,821.7402465,214,21,65,1.12,,
DELHI,77.02083116,28.6735732,3.2481894,814.8409988,214,21,65,1.12,,
DELHI,77.22488855,28.46316322,3.817612,805.710251,287,21,65,1.12,,
DELHI,76.98164088,28.72784521,3.4888492,818.0445948,215,21,65,1.12,,
DELHI,76.93055578,28.50630051,3.5497336,794.4055471,212,21,65,1.12,,
DELHI,76.9263154,28.64612221,3.4563673,807.4961292,214,21,65,1.12,,
DELHI,77.23399392,28.48098868,3.371312,807.8515684,260,21,65,1.12,,
DELHI,77.00164233,28.730334,3.4669335,819.2779161,209,21,65,1.12,,
DELHI,77.12320077,28.70383384,2.9006937,822.9057761,219,21,65,1.12,,
DELHI,76.90989051,28.64951107,3.4557095,807.0047797,213,21,65,1.12,,
DELHI,77.18299188,28.41926833,3.8962011,799.3927232,285,21,65,1.12,,
DELHI,76.99785681,28.49297254,3.2331104,796.5772751,215,21,65,1.12,,
DELHI,77.2959669,28.54206088,3.0310636,816.8384073,205,21,65,1.12,,
DELHI,77.10595975,28.42653906,3.2577674,795.9727521,248,21,65,1.12,,
DELHI,76.95816447,28.70301079,3.3943663,814.5082322,215,21,65,1.12,,
DELHI,77.07942224,28.68085699,2.8521821,818.4997802,220,21,65,1.12,,
DELHI,76.92613379,28.70403798,3.2365096,813.0210456,218,21,65,1.12,,
DELHI,77.16484942,28.81658218,3.6745923,835.686888,210,21,65,1.12,,
DELHI,77.17676681,28.78357408,3.6839821,833.1747902,207,21,65,1.12,,
DELHI,77.26914304,28.58049374,3.078955,818.9692245,206,21,65,1.12,,
DELHI,76.93393414,28.77627556,3.636654,820.3231786,219,21,65,1.12,,
DELHI,77.01069831,28.66787721,3.3159118,813.7894832,213,21,65,1.12,,
DELHI,77.09508025,28.65018624,2.8764038,816.4013263,220,21,65,1.12,,
DELHI,77.05567609,28.54238577,3.332436,804.2114911,218,21,65,1.12,,
DELHI,77.11833192,28.40725946,3.51958,794.829427,248,21,65,1.12,,
DELHI,77.1576782,28.52815161,3.3037982,808.1897585,275,21,65,1.12,,
DELHI,76.9771047,28.6343417,3.3479018,808.9125709,213,21,65,1.12,,
DELHI,77.29933931,28.51764102,3.1049469,814.7600049,209,21,65,1.12,,
DELHI,77.20283364,28.45596481,3.7155573,803.860958,272,21,65,1.12,,
DELHI,77.15933317,28.75596538,3.0944922,829.6764705,209,21,65,1.12,,
DELHI,77.06212094,28.51491848,3.1957862,801.9598329,224,21,65,1.12,,
DELHI,77.23031973,28.67853036,3.0280302,826.0673293,209,21,65,1.12,,
DELHI,77.0395565,28.58527131,3.211332,807.428804,214,21,65,1.12,,
DELHI,76.99140099,28.65402643,3.4321012,811.5024304,210,21,65,1.12,,
DELHI,77.0504495,28.60135371,2.9672484,809.5052742,215,21,65,1.12,,
DELHI,77.22795721,28.71270011,3.247358,829.1463895,208,21,65,1.12,,
DELHI,76.93198888,28.70852774,3.3614764,813.7394847,215,21,65,1.12,,
DELHI,77.28547577,28.57030794,3.3009913,818.8947821,203,21,65,1.12,,
DELHI,77.03482662,28.62943936,2.9356368,811.3648737,214,21,65,1.12,,
DELHI,77.2222375,28.60019898,2.961351,818.3193115,216,21,65,1.12,,
DELHI,77.02956823,28.56745641,3.2791607,805.2348786,216,21,65,1.12,,
DELHI,76.83423946,28.51327864,3.395425,790.2385014,214,21,65,1.12,,
DELHI,77.17907438,28.7763635,3.5156682,832.6122835,212,21,65,1.12,,
DELHI,77.28793283,28.57699069,3.3836343,819.6464183,201,21,65,1.12,,
DELHI,77.16143336,28.48532909,3.5463371,804.3903041,262,21,65,1.12,,
DELHI,77.08820631,28.76495851,3.577779,826.9135739,215,21,65,1.12,,
DELHI,77.25552252,28.67881021,3.28641,827.4140851,206,21,65,1.12,,
DELHI,77.21250038,28.73514035,3.270588,830.4510315,209,21,65,1.12,,
DELHI,77.05773895,28.68556485,2.8862808,817.8441349,216,21,65,1.12,,
DELHI,77.11051661,28.69864933,2.890165,821.7676379,216,21,65,1.12,,
DELHI,77.2112311,28.4236614,4.136201,801.3156388,294,21,65,1.12,,
DELHI,77.04191709,28.80631565,3.5972672,828.5271686,220,21,65,1.12,,
DELHI,77.28173442,28.58065363,3.257284,819.6554482,203,21,65,1.12,,
DELHI,77.24036542,28.5201228,3.174821,811.8246481,241,21,65,1.12,,
DELHI,77.00967598,28.60528009,3.0678673,807.7993585,213,21,65,1.12,,
DELHI,77.15910864,28.48861149,3.4303966,804.5734425,258,21,65,1.12,,
DELHI,77.01336772,28.6783678,3.1982737,814.9204927,213,21,65,1.12,,
DELHI,76.947562,28.55509024,3.4264677,799.8952482,212,21,65,1.12,,
DELHI,77.10193782,28.76141087,3.532959,827.2710348,218,21,65,1.12,,
DELHI,77.15652658,28.41509152,3.794527,797.59018,270,21,65,1.12,,
DELHI,77.08671188,28.63478268,2.8391507,814.518622,219,21,65,1.12,,
DELHI,76.9789673,28.71510367,3.4604166,816.6961626,216,21,65,1.12,,
DELHI,77.00597582,28.58832523,3.1501365,806.0054644,215,21,65,1.12,,
DELHI,76.98912116,28.67754771,3.229246,813.6251639,211,21,65,1.12,,
DELHI,77.16461221,28.5572972,3.0687582,811.2792106,249,21,65,1.12,,
DELHI,77.25040922,28.65991384,3.077557,825.3794601,207,21,65,1.12,,
DELHI,77.11092814,28.42173858,3.31634,795.7873039,247,21,65,1.12,,
DELHI,77.0674156,28.80664712,3.5672889,829.8310503,213,21,65,1.12,,
DELHI,77.23721127,28.69661945,3.3851283,828.1215975,213,21,65,1.12,,
DELHI,77.18245441,28.40683101,3.9676518,798.2100167,300,21,65,1.12,,
DELHI,76.80807386,28.53613499,3.4437284,791.1296823,213,21,65,1.12,,
DELHI,77.18045878,28.39872612,3.950101,797.3513098,279,21,65,1.12,,
DELHI,76.8147134,28.52369227,3.4448357,790.2664097,217,21,65,1.12,,
DELHI,77.10145249,28.6269375,2.8196328,814.5358632,218,21,65,1.12,,
DELHI,77.13247208,28.5181988,3.4467578,805.9350247,276,21,65,1.12,,
DELHI,77.1663712,28.61314212,3.1599128,816.6014251,246,21,65,1.12,,
DELHI,77.01912978,28.67916008,3.144847,815.2858272,214,21,65,1.12,,
DELHI,77.10855541,28.52262076,3.3187895,805.0979278,245,21,65,1.12,,
DELHI,77.15013231,28.6052659,3.0318437,815.0167833,235,21,65,1.12,,
DELHI,77.11361234,28.69435979,2.8920033,821.5206458,219,21,65,1.12,,
DELHI,77.05027302,28.75104001,3.5477571,823.6823472,218,21,65,1.12,,
DELHI,77.16074483,28.69533325,2.9345055,824.0325431,216,21,65,1.12,,
